iter	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	h_33	h_34	h_35	h_36	h_37	h_38	h_39	h_40	h_41	h_42	h_43	h_44	h_45	h_46	h_47	h_48	h_49	h_50	h_51	h_52	h_53	h_54	h_55	h_56	h_57	h_58	h_59	h_60	h_61	h_62	h_63	h_64	h_65	h_66	h_67	h_68	h_69	h_70
791	0.00542707	0.0179955	0.0290116	0.042799	0.0523171	0.0649264	0.0764454	0.0809924	0.082511	0.0853046	0.0923377	0.0956897	0.095269	0.0954838	0.101915	0.105496	0.114309	0.130558	0.136267	0.151376	0.159011	0.15818	0.155763	0.149812	0.139783	0.131478	0.116355	0.114397	0.102548	0.0932236	0.0804626	0.0734455	0.0640187	0.0546585	0.0455565	0.0349022	0.0270365	0.0125278	0.0104566	0.0075635	0.0045693	0.00220563	0.00214254	0.00214254	0.000789373	0.000789373	0.000789373	0.000789373	0.000144413	0.000144413	0.000144413	0.000144413	0.000144413	0.000144413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792	0.0054091	0.0179876	0.0290546	0.0427865	0.052238	0.0648215	0.0765126	0.081005	0.082581	0.0853205	0.0923544	0.0957064	0.095285	0.0955	0.101931	0.105512	0.114326	0.130576	0.136285	0.151394	0.159031	0.158198	0.155782	0.149831	0.139802	0.131498	0.116373	0.114413	0.10256	0.0932326	0.0804694	0.0734555	0.0640285	0.054668	0.0455656	0.0349112	0.0270459	0.0125365	0.0104653	0.00757223	0.004572	0.00220812	0.00214259	0.00214259	0.000789436	0.000789436	0.000789436	0.000789436	0.000144423	0.000144423	0.000144423	0.000144423	0.000144423	0.000144423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
793	0.00539811	0.017976	0.0290488	0.0427888	0.0522645	0.0647917	0.076506	0.0810006	0.082594	0.0853357	0.0923702	0.0957225	0.0953002	0.0955154	0.101745	0.105326	0.114141	0.130391	0.137106	0.151411	0.159049	0.158215	0.1558	0.14985	0.139821	0.131517	0.116389	0.114428	0.102572	0.0932411	0.0804757	0.0734651	0.064038	0.0546772	0.0455744	0.03492	0.0270551	0.0125452	0.0104739	0.00758089	0.00457467	0.00221058	0.00214263	0.00214263	0.000789495	0.000789495	0.000789495	0.000789495	0.000144432	0.000144432	0.000144432	0.000144432	0.000144432	0.000144432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794	0.00538288	0.0179102	0.0291176	0.0428482	0.0522712	0.064793	0.0765269	0.0810103	0.0825848	0.0853576	0.0922428	0.0955952	0.09513	0.0959447	0.101725	0.105306	0.114294	0.130406	0.137122	0.151427	0.159066	0.158231	0.155817	0.149868	0.139838	0.131536	0.116405	0.114442	0.102583	0.093249	0.0804816	0.0734742	0.064047	0.054686	0.045583	0.0349286	0.0270642	0.0125537	0.0104823	0.00758949	0.00457732	0.00221303	0.00214267	0.00214267	0.00078955	0.00078955	0.00078955	0.00078955	0.000144441	0.000144441	0.000144441	0.000144441	0.000144441	0.000144441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795	0.00537449	0.0179126	0.0291497	0.0426654	0.0523512	0.0648133	0.0765346	0.0809855	0.0825724	0.0853796	0.0922652	0.0956178	0.0951437	0.0959586	0.101739	0.105319	0.114309	0.130421	0.137137	0.151441	0.159081	0.158246	0.155832	0.149884	0.139855	0.131553	0.11642	0.114455	0.102593	0.0932564	0.0804869	0.0734829	0.0640557	0.0546945	0.0455913	0.0349369	0.0270731	0.0125622	0.0104907	0.00759802	0.00457995	0.00221546	0.00214269	0.00214269	0.000789601	0.000789601	0.000789601	0.000789601	0.000144449	0.000144449	0.000144449	0.000144449	0.000144449	0.000144449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796	0.00538196	0.0179013	0.0291762	0.0426234	0.0523439	0.0649237	0.0764931	0.0809971	0.0825371	0.0854183	0.0923323	0.0956569	0.0951564	0.0959716	0.101751	0.105332	0.114322	0.130434	0.13715	0.151455	0.159095	0.158259	0.155846	0.1499	0.13987	0.13157	0.116434	0.114468	0.102602	0.0932631	0.0804919	0.0734911	0.064064	0.0547027	0.0455993	0.0349451	0.0270819	0.0125706	0.0104991	0.00760647	0.00458254	0.00221786	0.00214271	0.00214271	0.000789649	0.000789649	0.000789649	0.000789649	0.000144457	0.000144457	0.000144457	0.000144457	0.000144457	0.000144457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797	0.00537996	0.0178905	0.0291644	0.04265	0.05238	0.0649259	0.0764944	0.0809624	0.0825068	0.0854379	0.0922666	0.0955913	0.0950898	0.0959796	0.101763	0.105343	0.114334	0.130445	0.137163	0.151466	0.159108	0.15827	0.155859	0.149914	0.139884	0.131585	0.116447	0.11448	0.102611	0.0932694	0.0804963	0.0734989	0.0640719	0.0547106	0.045607	0.034953	0.0270904	0.0125789	0.0105073	0.00761486	0.00458511	0.00222025	0.00214271	0.00214271	0.000789693	0.000789693	0.000789693	0.000789693	0.000144464	0.000144464	0.000144464	0.000144464	0.000144464	0.000144464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798	0.0053796	0.0179029	0.0291488	0.0425504	0.0523921	0.0650953	0.0764656	0.0809784	0.0824277	0.0855025	0.0923109	0.0956356	0.0951012	0.0959912	0.101775	0.105293	0.114284	0.130395	0.137113	0.151721	0.15912	0.158281	0.15587	0.149927	0.139898	0.1316	0.11646	0.114491	0.10262	0.0932751	0.0805004	0.0735063	0.0640795	0.0547182	0.0456145	0.0349608	0.0270989	0.0125871	0.0105154	0.00762319	0.00458766	0.00222262	0.00214271	0.00214271	0.000789733	0.000789733	0.000789733	0.000789733	0.000144471	0.000144471	0.000144471	0.000144471	0.000144471	0.000144471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799	0.00537265	0.0178889	0.0291837	0.0424972	0.0524031	0.0651392	0.0764673	0.0810136	0.0824371	0.085514	0.0923225	0.0956473	0.0951118	0.096002	0.101785	0.105303	0.114295	0.130405	0.137124	0.151731	0.159131	0.158291	0.155881	0.149939	0.13991	0.131614	0.116472	0.114501	0.102627	0.0932804	0.0805041	0.0735133	0.0640868	0.0547255	0.0456217	0.0349684	0.0271072	0.0125952	0.0105235	0.00763145	0.00459018	0.00222498	0.0021427	0.0021427	0.00078977	0.00078977	0.00078977	0.00078977	0.000144478	0.000144478	0.000144478	0.000144478	0.000144478	0.000144478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800	0.00539031	0.0178889	0.0291718	0.0425035	0.0524724	0.0651461	0.076473	0.080873	0.0824459	0.0855248	0.0924816	0.0956582	0.0951219	0.0960123	0.101795	0.105312	0.114304	0.130414	0.137133	0.15174	0.15914	0.158299	0.155891	0.149951	0.139922	0.131627	0.116483	0.114511	0.102634	0.0932853	0.0805074	0.07352	0.0640939	0.0547326	0.0456288	0.0349758	0.0271154	0.0126033	0.0105315	0.00763966	0.00459269	0.00222731	0.00214268	0.00214268	0.000789804	0.000789804	0.000789804	0.000789804	0.000144484	0.000144484	0.000144484	0.000144484	0.000144484	0.000144484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
801	0.00536421	0.0179058	0.0291144	0.0425307	0.0524678	0.0651331	0.0764782	0.0808338	0.0824542	0.0854854	0.0924884	0.0956188	0.0952728	0.0960143	0.101796	0.105313	0.114313	0.130422	0.137142	0.151747	0.159149	0.158307	0.155899	0.149961	0.139933	0.13164	0.116494	0.11452	0.102641	0.0932897	0.0805104	0.0735263	0.0641006	0.0547395	0.0456356	0.0349831	0.0271235	0.0126112	0.0105395	0.0076478	0.00459517	0.00222963	0.00214266	0.00214266	0.000789835	0.000789835	0.000789835	0.000789835	0.00014449	0.00014449	0.00014449	0.00014449	0.00014449	0.00014449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
802	0.00537961	0.0178948	0.0291463	0.0424193	0.0524339	0.065315	0.0765051	0.0808403	0.0824619	0.0854951	0.0924982	0.0956286	0.0952816	0.0960232	0.101804	0.105321	0.114321	0.130429	0.137149	0.151754	0.159156	0.158313	0.155907	0.149971	0.139943	0.131651	0.116503	0.114529	0.102647	0.0932937	0.080513	0.0735323	0.064107	0.0547461	0.0456423	0.0349902	0.0271314	0.0126191	0.0105473	0.00765589	0.00459762	0.00223194	0.00214263	0.00214263	0.000789863	0.000789863	0.000789863	0.000789863	0.000144496	0.000144496	0.000144496	0.000144496	0.000144496	0.000144496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803	0.00538561	0.0178924	0.0291777	0.0424577	0.0523807	0.0653248	0.0764905	0.0808852	0.0824896	0.0854857	0.0924887	0.095693	0.0952897	0.0960315	0.101812	0.105328	0.114329	0.130435	0.137156	0.151759	0.159162	0.158318	0.155913	0.149979	0.139952	0.131662	0.116513	0.114537	0.102653	0.0932973	0.0805153	0.0735379	0.0641132	0.0547524	0.0456487	0.0349971	0.0271392	0.012627	0.0105551	0.00766391	0.00460006	0.00223423	0.00214259	0.00214259	0.000789888	0.000789888	0.000789888	0.000789888	0.000144501	0.000144501	0.000144501	0.000144501	0.000144501	0.000144501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804	0.00538207	0.0178936	0.0291618	0.0424982	0.052377	0.0653444	0.0765218	0.0808907	0.0824964	0.0854944	0.0923622	0.0957465	0.0953423	0.0960842	0.101819	0.105335	0.114335	0.13044	0.137161	0.151763	0.159168	0.158322	0.155919	0.149987	0.13996	0.131673	0.116521	0.114545	0.102658	0.0933005	0.0805173	0.0735433	0.064119	0.0547585	0.0456549	0.0350039	0.0271469	0.0126347	0.0105629	0.00767187	0.00460247	0.0022365	0.00214255	0.00214255	0.00078991	0.00078991	0.00078991	0.00078991	0.000144506	0.000144506	0.000144506	0.000144506	0.000144506	0.000144506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805	0.00537234	0.0179088	0.029183	0.0424927	0.0524106	0.0653492	0.0765144	0.0808852	0.0825027	0.0855025	0.0923703	0.0957544	0.0953494	0.0960914	0.101788	0.105303	0.114303	0.130407	0.137318	0.151767	0.159172	0.158326	0.155924	0.149994	0.139968	0.131682	0.11653	0.114552	0.102663	0.0933034	0.080519	0.0735483	0.0641247	0.0547645	0.045661	0.0350105	0.0271545	0.0126424	0.0105705	0.00767979	0.00460486	0.00223875	0.0021425	0.0021425	0.000789929	0.000789929	0.000789929	0.000789929	0.000144511	0.000144511	0.000144511	0.000144511	0.000144511	0.000144511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
806	0.00536887	0.0178957	0.0291718	0.0424706	0.0524175	0.0653913	0.0765173	0.0808531	0.0824719	0.0855836	0.0923778	0.0957617	0.0953558	0.096098	0.101793	0.105308	0.114309	0.130411	0.137322	0.15177	0.159176	0.158329	0.155928	0.150001	0.139976	0.131691	0.116537	0.114558	0.102667	0.0933059	0.0805205	0.0735532	0.0641302	0.0547702	0.0456668	0.0350171	0.027162	0.01265	0.0105781	0.00768764	0.00460724	0.00224099	0.00214244	0.00214244	0.000789946	0.000789946	0.000789946	0.000789946	0.000144515	0.000144515	0.000144515	0.000144515	0.000144515	0.000144515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
807	0.00539757	0.0179135	0.0291552	0.0424948	0.0524268	0.0653567	0.0765065	0.0808933	0.0825033	0.0855822	0.0923847	0.0957685	0.0953617	0.096104	0.101799	0.105312	0.114313	0.130414	0.137325	0.151772	0.159179	0.15833	0.155931	0.150006	0.139982	0.1317	0.116545	0.114564	0.102671	0.0933081	0.0805216	0.0735577	0.0641354	0.0547757	0.0456726	0.0350234	0.0271694	0.0126575	0.0105856	0.00769543	0.00460959	0.00224322	0.00214238	0.00214238	0.00078996	0.00078996	0.00078996	0.00078996	0.00014452	0.00014452	0.00014452	0.00014452	0.00014452	0.00014452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
808	0.00539044	0.0179009	0.0291938	0.0424909	0.0524456	0.0653732	0.0765212	0.0808562	0.0824673	0.0856704	0.0923912	0.0957748	0.0953672	0.0961096	0.101803	0.105317	0.114317	0.130416	0.137328	0.151773	0.159181	0.158331	0.155933	0.150011	0.139988	0.131708	0.116551	0.11457	0.102675	0.09331	0.0805225	0.073562	0.0641404	0.0547811	0.0456781	0.0350297	0.0271766	0.012665	0.0105931	0.00770317	0.00461192	0.00224543	0.00214232	0.00214232	0.000789972	0.000789972	0.000789972	0.000789972	0.000144524	0.000144524	0.000144524	0.000144524	0.000144524	0.000144524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
809	0.0053938	0.0178954	0.0291649	0.0425794	0.0524597	0.0653766	0.0764311	0.0808807	0.0825425	0.0856767	0.0923972	0.0957806	0.0953721	0.0961147	0.101808	0.10532	0.114321	0.130418	0.13733	0.151773	0.159182	0.158332	0.155935	0.150015	0.139993	0.131715	0.116557	0.114575	0.102678	0.0933117	0.0805232	0.073566	0.0641451	0.0547862	0.0456835	0.0350358	0.0271838	0.0126724	0.0106005	0.00771086	0.00461423	0.00224763	0.00214225	0.00214225	0.000789981	0.000789981	0.000789981	0.000789981	0.000144527	0.000144527	0.000144527	0.000144527	0.000144527	0.000144527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
810	0.00538425	0.017912	0.0291391	0.0424799	0.0524629	0.0654269	0.0764212	0.0809545	0.0824614	0.0857681	0.0923328	0.0957444	0.0953351	0.096244	0.101811	0.105323	0.114324	0.130419	0.137331	0.151773	0.159182	0.158331	0.155936	0.150019	0.139998	0.131722	0.115735	0.114698	0.102799	0.0934312	0.080642	0.0736881	0.064268	0.0549095	0.0456888	0.0350418	0.0271909	0.0126797	0.0106078	0.00771849	0.00461653	0.00224981	0.00214218	0.00214218	0.000789989	0.000789989	0.000789989	0.000789989	0.000144531	0.000144531	0.000144531	0.000144531	0.000144531	0.000144531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811	0.00537813	0.0178974	0.0291765	0.0425064	0.0524588	0.0653845	0.0764035	0.0808333	0.0824098	0.0857736	0.092423	0.0957494	0.0953392	0.0962484	0.101815	0.105112	0.114326	0.13042	0.137332	0.151772	0.159396	0.15833	0.155937	0.150022	0.140003	0.131729	0.115741	0.114703	0.102802	0.0934324	0.0806423	0.0736917	0.0642725	0.0549144	0.0456939	0.0350478	0.0271979	0.012687	0.0106151	0.00772608	0.00461881	0.00225198	0.0021421	0.0021421	0.000789995	0.000789995	0.000789995	0.000789995	0.000144534	0.000144534	0.000144534	0.000144534	0.000144534	0.000144534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812	0.0053744	0.0178992	0.0291781	0.0425353	0.0524536	0.0653873	0.0762235	0.0808792	0.0825232	0.0857789	0.092455	0.0956495	0.0953428	0.0962521	0.101818	0.105218	0.114328	0.13042	0.137332	0.15177	0.159395	0.158328	0.155937	0.150025	0.140006	0.131735	0.115746	0.114707	0.102804	0.0934334	0.0806425	0.0736952	0.0642769	0.0549192	0.045699	0.0350536	0.0272048	0.0126942	0.0106224	0.00773362	0.00462108	0.00225414	0.00214203	0.00214203	0.00079	0.00079	0.00079	0.00079	0.000144537	0.000144537	0.000144537	0.000144537	0.000144537	0.000144537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
813	0.00536765	0.0178882	0.0291721	0.0424127	0.0524971	0.0655043	0.0762167	0.0809262	0.0824759	0.0858005	0.0924762	0.0956704	0.0953461	0.0962556	0.10182	0.10522	0.114329	0.130419	0.137331	0.151768	0.159394	0.158326	0.155936	0.150027	0.14001	0.13174	0.115751	0.114711	0.102806	0.0934342	0.0806426	0.0736986	0.0642811	0.0549239	0.045704	0.0350594	0.0272117	0.0127014	0.0106296	0.00774111	0.00462333	0.00225628	0.00214195	0.00214195	0.000790003	0.000790003	0.000790003	0.000790003	0.00014454	0.00014454	0.00014454	0.00014454	0.00014454	0.00014454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
814	0.00536756	0.0179055	0.0291468	0.0424743	0.0524816	0.0654751	0.0762509	0.0809383	0.0824787	0.0858049	0.0924572	0.0956512	0.0953261	0.0963273	0.101822	0.105185	0.114295	0.130382	0.137294	0.151908	0.159392	0.158323	0.155935	0.150028	0.140013	0.131745	0.115755	0.114715	0.102808	0.0934347	0.0806424	0.0737017	0.0642851	0.0549284	0.0457088	0.0350651	0.0272185	0.0127085	0.0106367	0.00774855	0.00462556	0.00225842	0.00214187	0.00214187	0.000790004	0.000790004	0.000790004	0.000790004	0.000144543	0.000144543	0.000144543	0.000144543	0.000144543	0.000144543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
815	0.00536496	0.0179092	0.0291701	0.0424405	0.0524893	0.065527	0.0762505	0.0809397	0.0824811	0.0858089	0.0924606	0.0956543	0.0953284	0.0963298	0.101823	0.105186	0.114295	0.13038	0.137292	0.151904	0.159389	0.158319	0.155932	0.150029	0.140015	0.13175	0.115759	0.114718	0.10281	0.093435	0.0806421	0.0737047	0.064289	0.0549327	0.0457135	0.0350706	0.0272252	0.0127156	0.0106438	0.00775594	0.00462777	0.00226054	0.00214178	0.00214178	0.000790004	0.000790004	0.000790004	0.000790004	0.000144545	0.000144545	0.000144545	0.000144545	0.000144545	0.000144545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816	0.00535485	0.0178916	0.0291673	0.0424675	0.0525203	0.0655288	0.0761812	0.0809749	0.0825174	0.085768	0.0924191	0.0956125	0.0953303	0.0963319	0.101824	0.105186	0.114295	0.130378	0.13729	0.1519	0.159386	0.158315	0.15593	0.15003	0.140017	0.131754	0.115762	0.11472	0.102811	0.093435	0.0806415	0.0737074	0.0642927	0.0549369	0.0457181	0.0350761	0.0272318	0.0127226	0.0106508	0.00776327	0.00462996	0.00226264	0.0021417	0.0021417	0.000790001	0.000790001	0.000790001	0.000790001	0.000144547	0.000144547	0.000144547	0.000144547	0.000144547	0.000144547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
817	0.00535278	0.0178882	0.0291243	0.0424831	0.05256	0.065533	0.076183	0.0809594	0.082519	0.0857712	0.0924218	0.0956149	0.0953318	0.0963335	0.101825	0.105186	0.114294	0.130374	0.137286	0.151894	0.159381	0.15831	0.155926	0.150029	0.140018	0.131758	0.115765	0.114723	0.102812	0.0934348	0.0806408	0.0737099	0.0642962	0.054941	0.0457225	0.0350814	0.0272383	0.0127295	0.0106578	0.00777056	0.00463214	0.00226473	0.0021416	0.0021416	0.000789997	0.000789997	0.000789997	0.000789997	0.000144549	0.000144549	0.000144549	0.000144549	0.000144549	0.000144549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
818	0.00534024	0.0178822	0.0290621	0.0424465	0.0525444	0.0655728	0.0762155	0.0809777	0.0825202	0.0857739	0.0924125	0.0956053	0.0953215	0.0963348	0.101825	0.105185	0.114293	0.130371	0.137283	0.151889	0.159376	0.158304	0.155922	0.150028	0.140019	0.131761	0.115768	0.114725	0.102812	0.0934343	0.0806398	0.0737122	0.0642995	0.0549449	0.0457268	0.0350866	0.0272447	0.0127364	0.0106647	0.00777779	0.0046343	0.00226681	0.00214151	0.00214151	0.000789991	0.000789991	0.000789991	0.000789991	0.000144551	0.000144551	0.000144551	0.000144551	0.000144551	0.000144551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
819	0.00533264	0.0178862	0.0290833	0.0424055	0.0526076	0.0655397	0.076216	0.0809798	0.0825209	0.0857762	0.0924141	0.0956066	0.095322	0.0963354	0.101824	0.105183	0.114291	0.130366	0.137278	0.151882	0.159371	0.158297	0.155918	0.149241	0.140019	0.131764	0.11577	0.114726	0.102812	0.0934335	0.0814242	0.0737142	0.0643026	0.0549486	0.0457309	0.0350917	0.027251	0.0127432	0.0106715	0.00778496	0.00463644	0.00226887	0.00214141	0.00214141	0.000789982	0.000789982	0.000789982	0.000789982	0.000144553	0.000144553	0.000144553	0.000144553	0.000144553	0.000144553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820	0.00532804	0.0178849	0.0290934	0.0424205	0.0526143	0.0655403	0.076214	0.0809375	0.0824795	0.0857363	0.0924152	0.0956074	0.0953221	0.0963357	0.101823	0.105181	0.114288	0.130361	0.137273	0.151875	0.159364	0.15829	0.155912	0.149239	0.140019	0.131766	0.115772	0.114727	0.102812	0.0934324	0.0814226	0.073716	0.0643055	0.0549521	0.0457349	0.0350967	0.0272572	0.01275	0.0106783	0.00779208	0.00463856	0.00227092	0.0021413	0.0021413	0.00078997	0.00078997	0.00078997	0.00078997	0.000144554	0.000144554	0.000144554	0.000144554	0.000144554	0.000144554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821	0.00532034	0.0178517	0.0291196	0.0424057	0.0526503	0.0655404	0.0762114	0.0809364	0.0824793	0.0857376	0.0924158	0.0956077	0.0953214	0.0963352	0.101822	0.105179	0.114285	0.130355	0.137267	0.151866	0.159357	0.158282	0.155906	0.149236	0.140017	0.131767	0.115773	0.114728	0.102811	0.0934309	0.0814206	0.0737175	0.0643082	0.0549554	0.0457386	0.0351015	0.0272633	0.0127566	0.010685	0.00779913	0.00464065	0.00227295	0.00214119	0.00214119	0.000789956	0.000789956	0.000789956	0.000789956	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
822	0.00532371	0.0178505	0.0290247	0.0425254	0.0526291	0.0655234	0.0761892	0.0809324	0.0824787	0.085687	0.0924331	0.0955367	0.0953376	0.0963343	0.101819	0.105263	0.114281	0.130348	0.13726	0.151857	0.159348	0.158273	0.155899	0.149233	0.140016	0.131768	0.115773	0.114728	0.10281	0.093429	0.0814184	0.0737187	0.0643105	0.0549584	0.0457422	0.0351062	0.0272693	0.0127632	0.0106916	0.00780612	0.00464272	0.00227496	0.00214106	0.00214106	0.000789939	0.000789939	0.000789939	0.000789939	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823	0.00531958	0.0178631	0.0290482	0.0424979	0.0526768	0.0654914	0.0761522	0.0808969	0.0825763	0.0856874	0.0924325	0.0955358	0.0951709	0.0963741	0.101858	0.10497	0.113987	0.130011	0.136922	0.151517	0.159339	0.158263	0.155891	0.149228	0.140013	0.131768	0.115773	0.114727	0.102809	0.0934267	0.0814157	0.0737195	0.0643126	0.0549612	0.0457456	0.0351107	0.0272751	0.0127697	0.0106981	0.00781304	0.00464477	0.00227695	0.00214093	0.00214093	0.000789918	0.000789918	0.000789918	0.000789918	0.000144556	0.000144556	0.000144556	0.000144556	0.000144556	0.000144556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
824	0.00531076	0.0178505	0.0290758	0.0424479	0.0527034	0.0655298	0.0760249	0.080862	0.0825272	0.0855693	0.0924163	0.0955794	0.0951685	0.0963718	0.101854	0.104965	0.113982	0.130002	0.136913	0.151506	0.159329	0.158252	0.155882	0.149223	0.14001	0.131767	0.115773	0.114726	0.102806	0.0934239	0.0814128	0.07372	0.0643144	0.0549638	0.0457487	0.035115	0.0272808	0.0127761	0.0107046	0.0078199	0.00464679	0.00227892	0.0021408	0.0021408	0.000789895	0.000789895	0.000789895	0.000789895	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
825	0.00532982	0.0178531	0.0291038	0.0424266	0.0527164	0.065516	0.0760461	0.0808006	0.0824982	0.0856226	0.0924462	0.0955774	0.0951657	0.0963692	0.10185	0.10496	0.113976	0.129993	0.136904	0.151494	0.159318	0.15824	0.155872	0.149217	0.140006	0.131766	0.115772	0.114724	0.102804	0.0934207	0.0814095	0.0737201	0.0643159	0.0549661	0.0457516	0.0351191	0.0272863	0.0127824	0.010711	0.0078267	0.00464879	0.00228088	0.00214065	0.00214065	0.000789868	0.000789868	0.000789868	0.000789868	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0.000144555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
826	0.0053257	0.0178494	0.0291314	0.0424237	0.0527209	0.0654977	0.0760751	0.0807821	0.0824805	0.0856063	0.092444	0.0955747	0.0951622	0.096366	0.101845	0.104954	0.113969	0.129983	0.136894	0.151481	0.159306	0.158227	0.155861	0.14921	0.140001	0.131764	0.11577	0.114722	0.102801	0.0934173	0.0814059	0.07372	0.0643171	0.0549682	0.0457544	0.0351231	0.0272917	0.0127887	0.0107173	0.00783342	0.00465077	0.00228281	0.0021405	0.0021405	0.000789838	0.000789838	0.000789838	0.000789838	0.000144554	0.000144554	0.000144554	0.000144554	0.000144554	0.000144554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
827	0.00531447	0.0178197	0.0291806	0.042386	0.0526919	0.0654742	0.0761035	0.0808474	0.0824776	0.0856048	0.0923435	0.0956043	0.0951909	0.0963948	0.10184	0.104948	0.113962	0.129973	0.136695	0.151505	0.159331	0.158251	0.155887	0.14924	0.139995	0.131761	0.115767	0.114719	0.102797	0.0934133	0.0814019	0.0737195	0.0643181	0.05497	0.0457569	0.0351269	0.027297	0.0127949	0.0107235	0.00784009	0.00465271	0.00228473	0.00214034	0.00214034	0.000789806	0.000789806	0.000789806	0.000789806	0.000144553	0.000144553	0.000144553	0.000144553	0.000144553	0.000144553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
828	0.00530657	0.0178027	0.0292152	0.0422847	0.0526928	0.0655075	0.0760833	0.0808753	0.0825273	0.0856026	0.0923402	0.0956005	0.0951864	0.0963905	0.101834	0.104941	0.113954	0.129961	0.136683	0.151491	0.159317	0.158237	0.155875	0.149232	0.139989	0.131758	0.115764	0.114716	0.102793	0.0934089	0.0813975	0.0737186	0.0643187	0.0549716	0.0457592	0.0351306	0.0273022	0.012801	0.0107297	0.00784669	0.00465464	0.00228663	0.00214017	0.00214017	0.000789771	0.000789771	0.000789771	0.000789771	0.000144552	0.000144552	0.000144552	0.000144552	0.000144552	0.000144552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829	0.00528765	0.0178019	0.0291792	0.042296	0.052697	0.0655713	0.0760774	0.0808706	0.0825235	0.0855998	0.0922679	0.0954674	0.0952041	0.0963673	0.101787	0.105044	0.113904	0.130113	0.136671	0.151475	0.159302	0.158221	0.155862	0.149223	0.139982	0.131754	0.115761	0.114712	0.102789	0.0934041	0.0813928	0.0737174	0.064319	0.0549729	0.0457612	0.035134	0.0273072	0.012807	0.0107358	0.00785322	0.00465653	0.00228851	0.00213999	0.00213999	0.000789732	0.000789732	0.000789732	0.000789732	0.00014455	0.00014455	0.00014455	0.00014455	0.00014455	0.00014455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
