iter	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	h_33	h_34	h_35	h_36	h_37	h_38	h_39	h_40	h_41	h_42	h_43	h_44	h_45	h_46	h_47	h_48	h_49	h_50	h_51	h_52	h_53	h_54	h_55	h_56	h_57	h_58	h_59	h_60	h_61	h_62	h_63	h_64	h_65	h_66	h_67	h_68	h_69	h_70
1511	0.000360348	0.0017191	0.00226419	0.00284514	0.0035157	0.00395106	0.00425889	0.00462365	0.00460589	0.00482995	0.00514363	0.0053851	0.00560085	0.00533376	0.00552738	0.00564944	0.00587374	0.00695888	0.0072839	0.0081264	0.00872069	0.00876524	0.00858757	0.00856986	0.00841969	0.00962859	0.00903544	0.00997809	0.00946596	0.0098059	0.00886661	0.00880941	0.00703899	0.00599279	0.00524505	0.00387502	0.00318079	0.00175367	0.00157419	0.00106176	0.000580726	0.000361929	0.000320415	0.000320415	0.000109228	0.000109228	0.000109228	0.000109228	1.43553e-05	1.43553e-05	1.43553e-05	1.43553e-05	1.43553e-05	1.43553e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1512	0.000353564	0.00169987	0.0022221	0.00276913	0.00341247	0.00383763	0.00414946	0.00449923	0.00448113	0.00470223	0.00500914	0.00524186	0.00545257	0.00518775	0.00537231	0.00549071	0.00570486	0.00675665	0.00706871	0.00787869	0.00845055	0.00848715	0.00831263	0.00829243	0.00814639	0.00931513	0.00874008	0.00965174	0.00915522	0.00948351	0.00857511	0.00851978	0.00680757	0.00579577	0.00507261	0.00374762	0.00307622	0.00169602	0.00152244	0.00102685	0.000561634	0.00035003	0.000309881	0.000309881	0.000105637	0.000105637	0.000105637	0.000105637	1.38834e-05	1.38834e-05	1.38834e-05	1.38834e-05	1.38834e-05	1.38834e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1513	0.000343503	0.00166688	0.00216542	0.00268718	0.00330596	0.00371876	0.00401974	0.00435924	0.00434622	0.00455881	0.00485416	0.00508018	0.00528656	0.00502822	0.00520679	0.00532059	0.00552411	0.00654087	0.00684123	0.00762273	0.00817539	0.00820972	0.00804118	0.00802159	0.00788022	0.00901053	0.0084532	0.00933489	0.00885471	0.00917173	0.00829318	0.00823968	0.00658376	0.00560522	0.00490584	0.00362441	0.00297508	0.00164026	0.00147239	0.000993094	0.000543169	0.000338522	0.000299693	0.000299693	0.000102164	0.000102164	0.000102164	0.000102164	1.34269e-05	1.34269e-05	1.34269e-05	1.34269e-05	1.34269e-05	1.34269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1514	0.000335959	0.00164136	0.00211071	0.00261378	0.0032057	0.00360961	0.00390143	0.00423301	0.00422067	0.00442722	0.00471342	0.00493311	0.00513656	0.00488292	0.00505384	0.00516267	0.00535445	0.00633751	0.00662591	0.00737874	0.0079125	0.00794384	0.00778013	0.00775986	0.00762284	0.00871599	0.00817577	0.00902847	0.00856407	0.00887019	0.00802053	0.00796879	0.0063673	0.00542094	0.00474455	0.00350525	0.00287727	0.00158633	0.00142398	0.000960445	0.000525311	0.000327393	0.00028984	0.00028984	9.8805e-05	9.8805e-05	9.8805e-05	9.8805e-05	1.29855e-05	1.29855e-05	1.29855e-05	1.29855e-05	1.29855e-05	1.29855e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1515	0.000333482	0.00164471	0.0020984	0.0025866	0.00314538	0.00354496	0.00383202	0.00415883	0.00414429	0.00435937	0.00463063	0.0048526	0.00504668	0.00479005	0.00495168	0.00505244	0.00523671	0.00619033	0.00646693	0.00719215	0.0077041	0.00772206	0.00755489	0.00752635	0.00738488	0.0084412	0.00791348	0.00873712	0.00828499	0.00857967	0.00775684	0.0077068	0.00615797	0.00524272	0.00458856	0.00339001	0.00278267	0.00153418	0.00137716	0.000928868	0.000508041	0.000316629	0.000280311	0.000280311	9.55566e-05	9.55566e-05	9.55566e-05	9.55566e-05	1.25586e-05	1.25586e-05	1.25586e-05	1.25586e-05	1.25586e-05	1.25586e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1516	0.000327431	0.00162673	0.00205631	0.00251727	0.00306365	0.00344663	0.00372589	0.00404668	0.00403582	0.00424798	0.00451265	0.00472518	0.00491775	0.00466189	0.00481601	0.00491371	0.00508987	0.00601375	0.00627919	0.0069754	0.00746741	0.00747813	0.00731412	0.00728284	0.00714519	0.00816636	0.00765482	0.00845137	0.00801308	0.0082976	0.00750182	0.00745342	0.00595552	0.00507035	0.00443771	0.00327856	0.00269119	0.00148374	0.00133189	0.00089833	0.000491338	0.000306219	0.000271096	0.000271096	9.2415e-05	9.2415e-05	9.2415e-05	9.2415e-05	1.21457e-05	1.21457e-05	1.21457e-05	1.21457e-05	1.21457e-05	1.21457e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1517	0.000318686	0.00159134	0.00199906	0.00243192	0.00297006	0.00334267	0.00360656	0.00391864	0.00390777	0.00411161	0.00436686	0.00457204	0.00476012	0.00451233	0.00466138	0.00475619	0.00492505	0.00581853	0.00607455	0.00674706	0.00722408	0.00723355	0.00707493	0.00704463	0.00691147	0.00789907	0.00740315	0.00817351	0.00774964	0.0080248	0.00725519	0.00720838	0.00575972	0.00490366	0.00429181	0.00317077	0.00260271	0.00143496	0.0012881	0.000868796	0.000475185	0.000296152	0.000262183	0.000262183	8.93767e-05	8.93767e-05	8.93767e-05	8.93767e-05	1.17464e-05	1.17464e-05	1.17464e-05	1.17464e-05	1.17464e-05	1.17464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1518	0.000312533	0.00157278	0.00196013	0.00236113	0.00288652	0.00325301	0.00350454	0.00381418	0.00380136	0.00400266	0.00425014	0.00444918	0.00463388	0.00438858	0.00453032	0.00462179	0.00478254	0.00564625	0.00589147	0.00653804	0.00699701	0.00700062	0.00684651	0.00681511	0.00668603	0.00764116	0.00716024	0.00790527	0.00749533	0.00776097	0.00701666	0.00697139	0.00557036	0.00474244	0.00415071	0.00306652	0.00251714	0.00138778	0.00124575	0.000840233	0.000459562	0.000286415	0.000253563	0.000253563	8.64383e-05	8.64383e-05	8.64383e-05	8.64383e-05	1.13602e-05	1.13602e-05	1.13602e-05	1.13602e-05	1.13602e-05	1.13602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1519	0.000314905	0.00158527	0.001998	0.00240652	0.00293227	0.00328472	0.00352066	0.0038186	0.00379872	0.004003	0.00424461	0.00444738	0.00462296	0.00437068	0.00450752	0.00459302	0.00473791	0.00559879	0.00583136	0.00647569	0.00693951	0.00694268	0.00678319	0.00676091	0.00662912	0.00754664	0.00706488	0.0077638	0.00735201	0.00760899	0.00686466	0.00681465	0.00543061	0.00462106	0.00403822	0.00298968	0.00245527	0.0013457	0.00120479	0.000812609	0.000444453	0.000276999	0.000245227	0.000245227	8.35965e-05	8.35965e-05	8.35965e-05	8.35965e-05	1.09867e-05	1.09867e-05	1.09867e-05	1.09867e-05	1.09867e-05	1.09867e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1520	0.000310588	0.00157614	0.00196953	0.00235109	0.00285821	0.00320001	0.00343179	0.00372889	0.00370211	0.00391094	0.00414434	0.00434192	0.00451365	0.00426376	0.00439446	0.00447735	0.00461353	0.00544762	0.0056698	0.00628623	0.00673103	0.006727	0.00656996	0.00654379	0.00641477	0.0073017	0.00683434	0.00751029	0.00711078	0.00735883	0.00663897	0.0065906	0.00525207	0.00446913	0.00390546	0.00289139	0.00237455	0.00130146	0.00116518	0.000785893	0.000429841	0.000267892	0.000237165	0.000237165	8.08481e-05	8.08481e-05	8.08481e-05	8.08481e-05	1.06255e-05	1.06255e-05	1.06255e-05	1.06255e-05	1.06255e-05	1.06255e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1521	0.000303998	0.00155319	0.00192292	0.00227924	0.00276948	0.00310807	0.00333658	0.00361778	0.00359325	0.00379479	0.0040206	0.00421206	0.00438321	0.00413744	0.0042635	0.00434274	0.00447044	0.00527631	0.00548947	0.00608358	0.00651355	0.00650786	0.006356	0.00633064	0.00620572	0.0070635	0.00661013	0.00726385	0.00687747	0.0071169	0.0064207	0.00637393	0.0050794	0.0043222	0.00377706	0.00279633	0.00229648	0.00125867	0.00112688	0.000760055	0.000415709	0.000259085	0.000229367	0.000229367	7.81901e-05	7.81901e-05	7.81901e-05	7.81901e-05	1.02762e-05	1.02762e-05	1.02762e-05	1.02762e-05	1.02762e-05	1.02762e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1522	0.000300433	0.00154837	0.00190107	0.00223152	0.00270367	0.00303637	0.00325641	0.00353801	0.00351617	0.00371473	0.00393086	0.00411725	0.00428576	0.00404939	0.00416318	0.00424018	0.00435792	0.00514088	0.00534377	0.00591139	0.00632288	0.00631111	0.00615891	0.00612935	0.00600669	0.00683582	0.00639555	0.00702679	0.00665185	0.00688292	0.00620961	0.00616437	0.00491241	0.0041801	0.00365288	0.0027044	0.00222098	0.00121729	0.00108983	0.000735067	0.000402042	0.000250567	0.000221826	0.000221826	7.56195e-05	7.56195e-05	7.56195e-05	7.56195e-05	9.93833e-06	9.93833e-06	9.93833e-06	9.93833e-06	9.93833e-06	9.93833e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1523	0.000292432	0.00152603	0.00186361	0.00217076	0.00262185	0.00294782	0.00316651	0.00343531	0.00341239	0.00361169	0.00382001	0.00399875	0.0041642	0.00393197	0.00404091	0.00410487	0.00422529	0.00498152	0.00517567	0.00572204	0.00613126	0.00610639	0.00595849	0.00592984	0.00581091	0.00661278	0.00618576	0.00679625	0.00643364	0.00665663	0.00600546	0.00596171	0.00475091	0.00404267	0.00353279	0.00261549	0.00214796	0.00117727	0.001054	0.000710901	0.000388824	0.000242329	0.000214534	0.000214534	7.31333e-05	7.31333e-05	7.31333e-05	7.31333e-05	9.61159e-06	9.61159e-06	9.61159e-06	9.61159e-06	9.61159e-06	9.61159e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1524	0.000286281	0.00150025	0.00182115	0.00210233	0.00254649	0.00286062	0.00307271	0.00333308	0.00331213	0.00350382	0.00370389	0.00387769	0.00404052	0.00381847	0.00392046	0.00398151	0.00409395	0.00482433	0.0050105	0.00553699	0.00593243	0.00590731	0.00576451	0.00573675	0.00562161	0.00639711	0.00598287	0.00657329	0.0062226	0.00643778	0.00580802	0.00576571	0.00459471	0.00390976	0.00341664	0.0025295	0.00207735	0.00113856	0.00101935	0.000687529	0.000376041	0.000234362	0.00020748	0.00020748	7.0729e-05	7.0729e-05	7.0729e-05	7.0729e-05	9.29559e-06	9.29559e-06	9.29559e-06	9.29559e-06	9.29559e-06	9.29559e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1525	0.000280352	0.00147308	0.00178223	0.00204283	0.00246696	0.00277253	0.00298914	0.00323541	0.00321603	0.00340068	0.00359577	0.00376571	0.00392444	0.00370664	0.00380397	0.00386222	0.00396763	0.00467312	0.00485165	0.00535896	0.00574101	0.00571492	0.00557684	0.00554994	0.00543845	0.00618847	0.00578665	0.00635766	0.0060185	0.00622613	0.00561707	0.00557615	0.00444365	0.00378122	0.00330431	0.00244634	0.00200905	0.00110113	0.000985834	0.000664925	0.000363678	0.000226657	0.000200659	0.000200659	6.84036e-05	6.84036e-05	6.84036e-05	6.84036e-05	8.98998e-06	8.98998e-06	8.98998e-06	8.98998e-06	8.98998e-06	8.98998e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1526	0.000274673	0.00144902	0.00174539	0.00198311	0.0023925	0.00269395	0.00289128	0.00314556	0.00312842	0.00330014	0.00349131	0.0036558	0.00381197	0.00359487	0.00369264	0.00374815	0.00384645	0.00452792	0.00469809	0.00518679	0.00555596	0.00552894	0.00539542	0.00536935	0.0052614	0.00598675	0.00559688	0.00614912	0.00582111	0.00602144	0.0054324	0.00539282	0.00429756	0.00365691	0.00319568	0.00236591	0.001943	0.00106493	0.000953423	0.000643064	0.000351722	0.000219205	0.000194062	0.000194062	6.61547e-05	6.61547e-05	6.61547e-05	6.61547e-05	8.69442e-06	8.69442e-06	8.69442e-06	8.69442e-06	8.69442e-06	8.69442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1527	0.000284932	0.00149447	0.00183759	0.00213036	0.00258524	0.00291374	0.00313521	0.00339926	0.00337704	0.00356642	0.00379051	0.00396873	0.00414614	0.0039305	0.00406488	0.00413325	0.00425635	0.00500423	0.00520446	0.00576952	0.00617193	0.0061465	0.00600588	0.00596451	0.00582748	0.00649123	0.00602022	0.00659067	0.00623793	0.00641152	0.00575896	0.00571629	0.00460904	0.00391936	0.00341623	0.0025577	0.00207929	0.00114958	0.00102745	0.000692074	0.000377806	0.000236309	0.000208642	0.000208642	7.08556e-05	7.08556e-05	7.08556e-05	7.08556e-05	9.33585e-06	9.33585e-06	9.33585e-06	9.33585e-06	9.33585e-06	9.33585e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1528	0.000285966	0.00150255	0.0018557	0.00215188	0.00259964	0.00292085	0.00312866	0.00338232	0.00335447	0.00353951	0.0037584	0.00393148	0.00410723	0.00388793	0.00401411	0.00407311	0.00418537	0.00491596	0.00511533	0.0056609	0.00605999	0.00602571	0.00588343	0.00585642	0.0057121	0.00635452	0.00589472	0.00643526	0.00609034	0.00625772	0.00561632	0.00557506	0.00448006	0.00380974	0.00331361	0.00248331	0.00201784	0.00111178	0.000993668	0.000669321	0.000365385	0.00022854	0.000201782	0.000201782	6.85261e-05	6.85261e-05	6.85261e-05	6.85261e-05	9.02892e-06	9.02892e-06	9.02892e-06	9.02892e-06	9.02892e-06	9.02892e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1529	0.000299232	0.00154396	0.00194673	0.0023075	0.002796	0.00314478	0.00337604	0.00364676	0.00361207	0.00381246	0.00405287	0.00424345	0.00443419	0.00421381	0.00437316	0.00444235	0.00458672	0.00540068	0.00562975	0.0062488	0.006693	0.00665972	0.0065046	0.00644226	0.00625647	0.00684484	0.00631896	0.00679266	0.00642533	0.00654859	0.00584956	0.00580798	0.00466775	0.00396394	0.00345215	0.00261193	0.00210076	0.00115717	0.00102922	0.000686665	0.000359514	0.000226721	0.000200843	0.000200843	7.19681e-05	7.19681e-05	7.19681e-05	7.19681e-05	8.73208e-06	8.73208e-06	8.73208e-06	8.73208e-06	8.73208e-06	8.73208e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1530	0.000309641	0.00158304	0.00202657	0.0024578	0.00298355	0.00335601	0.00361166	0.00390041	0.00385298	0.00406725	0.00432466	0.00453021	0.004733	0.00451226	0.00469653	0.00478005	0.00495273	0.0058505	0.00610531	0.00678544	0.00726973	0.00724497	0.00706854	0.0069617	0.0067234	0.00725894	0.00665025	0.00707273	0.00666385	0.00672481	0.00597921	0.00590033	0.00472986	0.0040078	0.00349793	0.00263885	0.00209517	0.00113925	0.00101738	0.000686089	0.00036545	0.000225142	0.000200118	0.000200118	7.49564e-05	7.49564e-05	7.49564e-05	7.49564e-05	8.44862e-06	8.44862e-06	8.44862e-06	8.44862e-06	8.44862e-06	8.44862e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1531	0.00032156	0.00161559	0.00208959	0.00260275	0.00314977	0.00354751	0.0038255	0.00412706	0.00407025	0.00430203	0.00457722	0.004799	0.00501344	0.00479247	0.00500177	0.00509767	0.0052993	0.00626955	0.00654352	0.0072771	0.00780153	0.00776941	0.00757604	0.00743088	0.00712621	0.00759303	0.00690412	0.0072397	0.00679215	0.00677462	0.00599189	0.00589859	0.00472111	0.00397583	0.00347935	0.00264831	0.00208425	0.00113276	0.00101132	0.000688684	0.000366282	0.000230587	0.000207247	0.000207247	7.3353e-05	7.3353e-05	7.3353e-05	7.3353e-05	9.03179e-06	9.03179e-06	9.03179e-06	9.03179e-06	9.03179e-06	9.03179e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1532	0.000311742	0.0015757	0.00202727	0.00251625	0.00304814	0.00343466	0.00370163	0.00399073	0.00393545	0.00415924	0.00442741	0.00464223	0.00485111	0.0046374	0.00483935	0.00493275	0.00512578	0.00606419	0.00632912	0.00703791	0.00754528	0.00751422	0.0073272	0.00718676	0.00689212	0.00734358	0.00667714	0.00700168	0.00656884	0.00655189	0.0057949	0.00570467	0.00456589	0.00384512	0.00336496	0.00256124	0.00201572	0.00109552	0.000978075	0.000666043	0.00035424	0.000223006	0.000200433	0.000200433	7.09414e-05	7.09414e-05	7.09414e-05	7.09414e-05	8.73485e-06	8.73485e-06	8.73485e-06	8.73485e-06	8.73485e-06	8.73485e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1533	0.000301857	0.00152365	0.0019663	0.0024309	0.00294827	0.00332489	0.00357998	0.00385957	0.00380611	0.00402251	0.00428186	0.00448962	0.00469163	0.00448495	0.00468025	0.00477058	0.00495727	0.00586482	0.00612105	0.00680652	0.00729722	0.00726718	0.00708631	0.00695048	0.00666552	0.00710215	0.00645761	0.00677148	0.00635288	0.00633649	0.00560438	0.00551712	0.00441578	0.0037187	0.00325433	0.00247703	0.00194945	0.00105951	0.000945919	0.000644145	0.000342594	0.000215674	0.000193844	0.000193844	6.86091e-05	6.86091e-05	6.86091e-05	6.86091e-05	8.44768e-06	8.44768e-06	8.44768e-06	8.44768e-06	8.44768e-06	8.44768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1534	0.00029317	0.00148495	0.00190749	0.00235567	0.00285302	0.0032171	0.00346381	0.00373343	0.0036815	0.00389392	0.00414177	0.00434303	0.00453864	0.00433875	0.00452715	0.00461517	0.004795	0.00567278	0.00592055	0.0065828	0.00705736	0.00702831	0.00685339	0.00672198	0.00644639	0.00686866	0.00624531	0.00654887	0.00614402	0.00612816	0.00542013	0.00533573	0.00427061	0.00359645	0.00314734	0.0023956	0.00188536	0.00102467	0.00091482	0.000622968	0.000331331	0.000208584	0.000187471	0.000187471	6.63535e-05	6.63535e-05	6.63535e-05	6.63535e-05	8.16995e-06	8.16995e-06	8.16995e-06	8.16995e-06	8.16995e-06	8.16995e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1535	0.000284696	0.00144835	0.00185604	0.00227991	0.00275959	0.00311364	0.00335608	0.00361336	0.0035624	0.00376747	0.00400645	0.00420144	0.00439225	0.00419892	0.00438049	0.00446632	0.00463812	0.00548709	0.00572669	0.00636643	0.00681638	0.00679901	0.00662984	0.0065027	0.00623617	0.00664455	0.00604152	0.00633356	0.00594202	0.00592669	0.00524193	0.00516031	0.0041302	0.00347821	0.00304386	0.00231684	0.00182338	0.000990985	0.000884744	0.000602487	0.000320438	0.000201726	0.000181307	0.000181307	6.4172e-05	6.4172e-05	6.4172e-05	6.4172e-05	7.90134e-06	7.90134e-06	7.90134e-06	7.90134e-06	7.90134e-06	7.90134e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1536	0.000284275	0.00145788	0.00186133	0.00227351	0.00274379	0.0030871	0.0033113	0.00356663	0.00351528	0.00371586	0.00393179	0.00414272	0.00432888	0.00413003	0.00429572	0.00437729	0.00453945	0.00536576	0.00559692	0.00621656	0.00664829	0.00661919	0.00645165	0.00632069	0.00605752	0.00644414	0.00585468	0.00613621	0.00575474	0.0057346	0.00507099	0.00499206	0.00399442	0.00336385	0.00294379	0.00224067	0.00176343	0.000958405	0.000855657	0.000582679	0.000309903	0.000195094	0.000175347	0.000175347	6.20622e-05	6.20622e-05	6.20622e-05	6.20622e-05	7.64157e-06	7.64157e-06	7.64157e-06	7.64157e-06	7.64157e-06	7.64157e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1537	0.000290924	0.00147765	0.00191364	0.00236004	0.00283889	0.00318911	0.00340018	0.0036486	0.00359611	0.00379183	0.00401742	0.00423757	0.00443025	0.00422435	0.004383	0.00446312	0.00463969	0.00547854	0.00572065	0.00635504	0.0068168	0.00678665	0.00660808	0.00650025	0.0062322	0.00658168	0.00597042	0.0062133	0.00585935	0.00582546	0.00515119	0.00508779	0.00408399	0.00344176	0.00300351	0.00231404	0.00179894	0.000987361	0.000875514	0.000583987	0.000304767	0.000193732	0.000174634	0.000174634	6.50743e-05	6.50743e-05	6.50743e-05	6.50743e-05	7.39034e-06	7.39034e-06	7.39034e-06	7.39034e-06	7.39034e-06	7.39034e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1538	0.000300677	0.00151709	0.00199189	0.00248496	0.00301413	0.00338323	0.00361497	0.00387883	0.00381921	0.00402946	0.00427163	0.00451096	0.00471615	0.00450923	0.00468456	0.00478546	0.0049911	0.00590504	0.00617271	0.00685448	0.00735954	0.00732793	0.00712838	0.00698386	0.00667908	0.0069892	0.00630271	0.00651029	0.00612326	0.00601835	0.0052962	0.0051864	0.00414098	0.00348353	0.00301658	0.00232469	0.00178048	0.000965893	0.000854176	0.000568672	0.000294747	0.000187363	0.000168893	0.000168893	6.29349e-05	6.29349e-05	6.29349e-05	6.29349e-05	7.14737e-06	7.14737e-06	7.14737e-06	7.14737e-06	7.14737e-06	7.14737e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1539	0.000305951	0.00153906	0.00203129	0.00255356	0.00309766	0.00346741	0.00368857	0.00395014	0.00388764	0.00409052	0.00434289	0.00458978	0.00480996	0.00458847	0.00475684	0.00485831	0.00507319	0.0060001	0.00627021	0.00696317	0.0074897	0.00744843	0.00724115	0.00710688	0.00678335	0.00705222	0.0063374	0.00650808	0.00613303	0.00599231	0.00525916	0.00514847	0.00410989	0.00345839	0.00299254	0.00231681	0.00175707	0.000951045	0.000839873	0.000561215	0.000285056	0.000181203	0.00016334	0.00016334	6.08658e-05	6.08658e-05	6.08658e-05	6.08658e-05	6.91239e-06	6.91239e-06	6.91239e-06	6.91239e-06	6.91239e-06	6.91239e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1540	0.000296206	0.00149557	0.0019665	0.00247055	0.0029953	0.00335438	0.0035683	0.00382075	0.00375586	0.00395774	0.00420175	0.00443931	0.00465063	0.00443644	0.00459927	0.00469866	0.00490648	0.00580296	0.00606418	0.0067343	0.00724351	0.00720361	0.00700314	0.00687323	0.00656033	0.00682037	0.00612904	0.00629411	0.00593139	0.0057953	0.00508625	0.00497921	0.00397477	0.00334469	0.00289415	0.00224064	0.0016993	0.000919778	0.00081226	0.000542764	0.000275685	0.000175246	0.00015797	0.00015797	5.88647e-05	5.88647e-05	5.88647e-05	5.88647e-05	6.68513e-06	6.68513e-06	6.68513e-06	6.68513e-06	6.68513e-06	6.68513e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1541	0.000310379	0.00155101	0.00207029	0.0026498	0.00322993	0.00362189	0.00387263	0.00413699	0.0040625	0.00429416	0.00455514	0.00481316	0.00504217	0.00482208	0.00501671	0.00513638	0.00538018	0.00638621	0.0066721	0.00740795	0.00796458	0.0079309	0.00770672	0.00753199	0.00718345	0.00735331	0.00656498	0.00668425	0.00625566	0.0060873	0.00531549	0.00518393	0.00415194	0.00348595	0.00304568	0.00236081	0.00178938	0.000945185	0.000830492	0.000550839	0.000286833	0.000188713	0.000167325	0.000167325	5.69294e-05	5.69294e-05	5.69294e-05	5.69294e-05	6.46535e-06	6.46535e-06	6.46535e-06	6.46535e-06	6.46535e-06	6.46535e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1542	0.000320748	0.00159168	0.0021508	0.0027807	0.00340172	0.00381668	0.00409219	0.00437216	0.00429038	0.00453847	0.00481654	0.0050947	0.00533851	0.00511788	0.00533709	0.00547034	0.00574424	0.00680874	0.00711711	0.0079047	0.00849335	0.00844934	0.00820998	0.00799097	0.00759487	0.00769051	0.00682536	0.00688803	0.00641946	0.00617282	0.00536003	0.00519122	0.00416595	0.00348403	0.00304037	0.0023619	0.00176557	0.000930983	0.000816192	0.000545733	0.000290407	0.000182508	0.000161832	0.000161832	5.50656e-05	5.50656e-05	5.50656e-05	5.50656e-05	6.26056e-06	6.26056e-06	6.26056e-06	6.26056e-06	6.26056e-06	6.26056e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1543	0.000310468	0.00155291	0.00208935	0.00269039	0.00329279	0.00369212	0.00395887	0.00423178	0.00415113	0.00439082	0.00465891	0.00492833	0.0051644	0.00494791	0.00515938	0.005289	0.0055531	0.00658575	0.00688396	0.00764487	0.00821417	0.00817161	0.00793585	0.00772398	0.00734091	0.0074334	0.00659669	0.0066573	0.00623403	0.00596988	0.00518381	0.00502055	0.00402899	0.00336948	0.00294041	0.00228425	0.00170753	0.000900375	0.000789358	0.000527791	0.000280859	0.000176508	0.000156511	0.000156511	5.32552e-05	5.32552e-05	5.32552e-05	5.32552e-05	6.05473e-06	6.05473e-06	6.05473e-06	6.05473e-06	6.05473e-06	6.05473e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1544	0.000307602	0.00155126	0.00205959	0.00264151	0.00322787	0.00361553	0.00387434	0.00414286	0.00405039	0.00428779	0.00454643	0.00482335	0.00505506	0.00483768	0.00503855	0.00516331	0.00541384	0.00641586	0.00670218	0.00743169	0.00797874	0.0079275	0.00769457	0.00748108	0.00710876	0.00719679	0.0063833	0.00644105	0.00602956	0.00577361	0.00501338	0.00485549	0.00389653	0.00325871	0.00284374	0.00220915	0.00165139	0.000870774	0.000763406	0.000510439	0.000271625	0.000170705	0.000151365	0.000151365	5.15043e-05	5.15043e-05	5.15043e-05	5.15043e-05	5.85567e-06	5.85567e-06	5.85567e-06	5.85567e-06	5.85567e-06	5.85567e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1545	0.000309221	0.00156986	0.00208999	0.00267712	0.00327002	0.00364977	0.0038885	0.00415353	0.00406044	0.00429349	0.00455151	0.00483132	0.00506029	0.00483687	0.00502407	0.00513629	0.00537473	0.00636848	0.0066516	0.00739107	0.00794696	0.00789528	0.00766141	0.00746622	0.0070777	0.00713361	0.00631838	0.00635085	0.00595853	0.00570236	0.00494464	0.0047804	0.00384168	0.00321661	0.00280133	0.0021876	0.00161639	0.000845454	0.000738308	0.000493658	0.000262695	0.000165093	0.000146389	0.000146389	4.9811e-05	4.9811e-05	4.9811e-05	4.9811e-05	5.66316e-06	5.66316e-06	5.66316e-06	5.66316e-06	5.66316e-06	5.66316e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
